scan_date,scan_time,symbol,price,decision,direction,confidence,leverage,risk,momentum_24h,momentum_7d,volume_trend_pct,rsi,funding_rate,oi_change_pct,reasoning,sfp_signal
8/06/2026,8:20:12,AVAXUSDT,6.816,HOLD,none,0.35,5,MEDIUM,2.34,-24.08,-13.8,47.2,0.006,1.72,"Mixed signals with conflicting momentum—24h is positive (+2.34%) but 7d is significantly negative (-24.08%), placing price 24.84% below 7d high. RSI at 47.2 indicates neutral zone with no directional ",
8/06/2026,8:20:12,LINKUSDT,7.91,HOLD,none,0.35,5,HIGH,7.02,-13.49,-34.1,71.5,0.0022,-0.22,"RSI at 71.5 signals overbought conditions and elevated squeeze risk despite positive 24h momentum. Negative 7d momentum (-13.49%), declining volume (-34.1%), and falling open interest contradict susta",
8/06/2026,8:20:12,DOTUSDT,0.9811,HOLD,none,0.35,5,MEDIUM,4.16,-17.4,-38.8,58.1,-0.0051,0.15,Mixed signals prevent conviction: positive 24h momentum (+4.16%) and neutral RSI (58.1) are offset by significant 7d downtrend (-17.40%) and weak volume (-38.8% vs avg). Funding rate is slightly negat,
8/06/2026,8:20:12,NEARUSDT,2.061,HOLD,none,0.35,5,MEDIUM,10.97,-11.14,-21.7,64.1,-0.0137,-6.46,"Mixed signals prevent conviction: 24h momentum is strong (+10.97%) but 7d momentum is deeply negative (-11.14%), and volume is declining (-21.7% vs avg). RSI at 64.1 shows strength but not overbought,",
8/06/2026,8:20:12,BCHUSDT,231.7,HOLD,none,0.45,5,MEDIUM,6.73,-23.43,-38.1,65.7,0.0059,0.42,"Mixed signals prevent conviction: 24h momentum is positive (+6.73%) and RSI at 65.7 shows strength, but 7d momentum is deeply negative (-23.43%) with price 23.93% below 7d high, indicating weakness on",
8/06/2026,8:20:12,APTUSDT,0.6766,HOLD,none,0.35,5,MEDIUM,3.22,-28.45,-35.7,53.9,0.0002,-0.44,"Mixed signals prevent conviction: while 24h momentum is positive (+3.22%), the strong 7d downtrend (-28.45%) and depressed volume (-35.7% vs 7d avg) suggest weak follow-through. RSI at 53.9 is neutral",
8/06/2026,8:20:12,ICPUSDT,2.378,HOLD,none,0.35,5,MEDIUM,2.5,-12.73,-54.4,63.6,0.01,0.68,"Mixed signals prevent conviction: 24h momentum is positive (+2.50%) but 7d momentum is strongly negative (-12.73%), and price sits -26.15% from 7d high indicating weakness. Volume trend is down 54.4% ",
8/06/2026,8:20:12,HBARUSDT,0.0822,HOLD,none,0.35,5,MEDIUM,3.2,-14.85,-64.7,59.3,-0.0017,-0.42,"Mixed signals prevent conviction: 24h momentum is positive (+3.20%) but severely undermined by -14.85% 7d momentum and price -16.08% from 7d high, indicating a weakening uptrend. Volume collapse (-64.",
8/06/2026,8:20:12,UNIUSDT,2.584,HOLD,none,0.45,5,MEDIUM,4.91,-14.52,-49,66.2,0.01,-0.71,"UNI shows conflicting signals: 24h momentum is positive (+4.91%) and RSI is elevated (66.2), but 7d momentum is strongly negative (-14.52%) with price 15% below 7d high, indicating a recent pullback w",
8/06/2026,8:20:12,HYPEUSDT,59.399,HOLD,none,0.35,5,MEDIUM,5.14,-17.59,-61.6,54.9,-0.0102,-3.37,"Mixed signals prevent conviction: 24h momentum is positive (+5.14%) but 7d momentum is significantly negative (-17.59%), placing price 21.65% below 7d high. Volume has collapsed 61.6% below average, f",
8/06/2026,9:00:01,BNBUSDT,602.7,BUY,long,0.68,5,MEDIUM,5,-15.15,-47,67.2,0.01,-1.22,"Strong 24h momentum (+5.00%) with price near 7d high (-17.45% from peak suggests recovery underway) in a macro environment favouring longs (FEAR regime). RSI at 67.2 is elevated but not overbought, fu",
8/06/2026,9:00:01,SOLUSDT,65.74,BUY,long,0.68,5,MEDIUM,5.76,-20.23,2.3,58.2,-0.0339,0.49,"Macro environment favours longs in extreme fear; 24h momentum is strong (+5.76%) with volume confirmation (+2.3%), and funding rate is negative (no crowding on long side). 7d momentum is weak (-20.23%",
8/06/2026,9:00:01,XRPUSDT,1.1519,HOLD,none,0.35,5,MEDIUM,5.42,-13.53,-18.4,67.2,-0.0045,0.42,"Mixed signals prevent conviction: 24h momentum is positive (+5.42%) and funding is neutral (-0.0045%), supporting a long bias, but 7d momentum is sharply negative (-13.53%) and volume is declining (-1",
8/06/2026,9:00:01,TRXUSDT,0.32585,HOLD,none,0.42,5,MEDIUM,0.57,-7.22,-46,66,-0.0322,-0.15,"Mixed signals prevent high-conviction trading: 24h momentum is slightly positive (+0.57%) but 7d momentum is deeply negative (-7.22%), and price sits near 7d highs despite weak volume trend (-46%). RS",
8/06/2026,9:00:01,AVAXUSDT,6.748,HOLD,none,0.35,5,MEDIUM,1.32,-24.84,1.2,44.7,0.0087,1.72,Mixed signals prevent conviction: strong 7d downtrend (-24.84%) and distance from 7d high (-25.59%) conflict with macro FEAR regime favoring longs and positive 24h momentum (+1.32%). RSI at 44.7 is ne,
8/06/2026,9:00:01,LINKUSDT,7.858,HOLD,none,0.35,5,HIGH,6.32,-14.05,-23.2,70.4,0.0053,-0.22,"RSI at 70.4 signals overbought conditions (approaching 75 threshold), creating squeeze risk despite positive 24h momentum (+6.32%). Conflicting signals: 7d momentum deeply negative (-14.05%) and volum",
8/06/2026,9:00:01,DOTUSDT,0.97,HOLD,none,0.35,5,MEDIUM,2.98,-18.34,-29.7,55.3,-0.0081,0.15,"Mixed signals prevent conviction: 24h momentum is positive (+2.98%) but severely undermined by weak 7d momentum (-18.34%) and price down 19.56% from 7d high. Volume is declining (-29.7% below 7d avg),",
8/06/2026,9:00:01,NEARUSDT,2.0319,BUY,long,0.72,6,MEDIUM,9.41,-12.4,-15.6,61.9,-0.01,-6.46,"Strong 24h momentum (+9.41%) with RSI at 61.9 (healthy, not overbought) and macro environment favoring longs in extreme fear. Negative funding rate (-0.0100%) is favorable and not excessive. However, ",
8/06/2026,9:00:01,BCHUSDT,229.8,BUY,long,0.68,5,MEDIUM,5.85,-24.06,-27.3,64.5,0.0058,0.42,"Strong 24h momentum (+5.85%) with price recovering 14% from 7d low in extreme fear environment favours long entry per macro rules. RSI at 64.5 is elevated but not overbought, and funding rate is benig",
8/06/2026,9:00:01,APTUSDT,0.6707,HOLD,none,0.35,5,MEDIUM,2.32,-29.07,-29.5,52,0.0049,-0.44,"Mixed signals prevent conviction: 7d momentum is deeply negative (-29.07%) with price 30% below weekly high, conflicting with +2.32% 24h bounce and extreme fear macro environment favouring longs. Volu",
8/06/2026,9:00:01,ICPUSDT,2.367,HOLD,none,0.42,5,MEDIUM,2.03,-13.14,-50,62.9,0.0099,0.68,"Mixed signals prevent conviction: while macro environment favors longs and 24h momentum is positive, the 7d momentum is deeply negative (-13.14%) and price is 26.49% below 7d high, indicating a weaken",
8/06/2026,9:00:01,HBARUSDT,0.08172,HOLD,none,0.35,5,MEDIUM,2.6,-15.35,-59.3,57.8,-0.001,-0.42,"Mixed signals prevent conviction: 24h momentum is positive (+2.60%) but 7d momentum is heavily negative (-15.35%), with price near 7d lows. Volume has contracted 59.3% below average, failing to confir",
8/06/2026,9:00:01,UNIUSDT,2.554,HOLD,none,0.45,5,MEDIUM,3.69,-15.51,-40.3,64.1,0.01,-0.71,"Mixed signals prevent conviction: 24h momentum is positive (+3.69%) and RSI (64.1) sits in the neutral zone, but 7d momentum is sharply negative (-15.51%) and volume has declined 40.3% below average, ",
8/06/2026,9:00:01,HYPEUSDT,59.018,HOLD,none,0.35,5,MEDIUM,4.47,-18.12,-56.9,53.8,-0.0086,-3.37,"Mixed signals prevent clear conviction: 24h momentum is positive (+4.47%) and macro environment favours longs (extreme fear), but 7d momentum is heavily negative (-18.12%) with price -22.16% from 7d h",
8/06/2026,13:00:01,BTCUSDT,63088.1,HOLD,none,0.45,5,MEDIUM,2.3,-14.43,-8.6,69,0.0033,-6.2,"Mixed signals prevent high-conviction entry: 24h momentum is positive (+2.30%) but 7d momentum is deeply negative (-14.43%), with price 14.52% below 7d high indicating ongoing weakness. RSI at 69 is e",
8/06/2026,13:00:01,BNBUSDT,601.4,HOLD,none,0.35,5,HIGH,3.58,-14.51,-53.4,77.3,0.009,-0.43,"RSI at 77.3 signals overbought conditions and extreme risk despite positive 24h momentum and macro fear environment favouring longs. Negative 7d momentum (-14.51%), falling volume (-53.4% vs 7d avg), ",
8/06/2026,13:00:01,SOLUSDT,66.41,BUY,long,0.68,5,MEDIUM,4.12,-19.57,9,66.3,-0.0115,-2.32,Strong macro tailwind from extreme fear regime favours longs. SOL shows +4.12% 24h momentum with healthy +9% volume confirmation and RSI 66.3 (not overbought). Negative funding rate (-0.0115%) indicat,
8/06/2026,13:00:01,XRPUSDT,1.1565,HOLD,none,0.45,5,MEDIUM,3.47,-13.06,-17,68.8,-0.0085,-2.35,"XRP shows mixed signals: 24h momentum is positive (+3.47%) and funding is neutral, supporting a long bias in extreme fear. However, 7d momentum is deeply negative (-13.06%), RSI is elevated at 68.8 (a",
8/06/2026,13:00:01,TRXUSDT,0.32645,HOLD,none,0.42,5,MEDIUM,0.87,-6.84,-48.3,64.4,-0.014,0.76,"Mixed signals prevent high-conviction entry: 24h momentum is positive (+0.87%) and funding is favorable (negative, non-extreme), but 7d momentum is bearish (-6.84%) with volume declining 48.3% vs 7d a",
8/06/2026,13:00:01,AVAXUSDT,6.696,HOLD,none,0.35,5,MEDIUM,-0.81,-25.72,5.8,50.2,-0.0027,-3.37,"Mixed signals prevent conviction: while macro environment favours longs (extreme fear, negative funding), AVAX shows strong downtrend momentum (-25.72% 7d, -25.93% from 7d high) with RSI neutral at 50",
8/06/2026,13:00:01,LINKUSDT,7.911,HOLD,none,0.35,5,HIGH,4.42,-13.76,-10.6,71.2,0.0036,-1.83,"RSI at 71.2 signals overbought conditions (approaching 75 threshold), creating squeeze risk despite favorable macro environment. Negative 7d momentum (-13.76%) and declining volume (-10.6% vs avg) con",
8/06/2026,13:00:01,DOTUSDT,0.969,HOLD,none,0.35,5,MEDIUM,1.38,-19.17,-27.2,61.9,-0.013,-1.94,"Mixed signals prevent conviction: while macro fear regime favours longs and funding is neutral (-0.013%), strong 7d downtrend (-19.17%), elevated distance from 7d high (-19.50%), and declining volume ",
8/06/2026,13:00:01,NEARUSDT,2.0776,BUY,long,0.68,5,MEDIUM,12.4,-12.67,-41,61.1,0.0009,-0.04,"Strong 24h momentum (+12.40%) with RSI at 61.1 (neutral-bullish) supports a long entry in an extreme fear regime that favours longs. Funding rate remains benign (+0.0009%), and macro environment provi",
8/06/2026,13:00:01,BCHUSDT,221,HOLD,none,0.35,5,MEDIUM,-0.18,-26.48,-3.7,54,-0.0124,-0.75,"Mixed signals prevent conviction: 7d momentum is sharply negative (-26.48%) and price is 26.77% below 7d high, suggesting weakness; however, macro environment favours longs (extreme fear regime), RSI ",
8/06/2026,13:00:01,APTUSDT,0.6642,HOLD,none,0.35,5,MEDIUM,-1.44,-30.32,-27.4,53.2,-0.0111,0.74,"APT shows severe bearish momentum (-30.32% 7d, -1.44% 24h) with weak volume (-27.4% vs avg) and RSI at neutral 53.2, lacking conviction for either direction. While macro fear environment and negative ",
8/06/2026,13:00:01,ICPUSDT,2.34,HOLD,none,0.35,5,MEDIUM,-1.06,-17.23,-55.9,57.7,-0.0006,0.32,"Mixed signals prevent conviction: strong 7d downtrend (-17.23%) and distance from 7d high (-27.33%) suggest bearish structure, but macro environment favours longs in extreme fear. Volume collapse (-55",
8/06/2026,13:00:01,HBARUSDT,0.08214,HOLD,none,0.35,5,MEDIUM,1,-14.77,-49.5,61.3,-0.0187,-0.68,"Mixed signals prevent conviction: 7d momentum is deeply negative (-14.77%) and price sits 15.23% below 7d high, contradicting buy criteria despite positive 24h momentum and RSI at 61.3. Volume has col",
8/06/2026,13:00:01,UNIUSDT,2.556,HOLD,none,0.35,5,MEDIUM,1.15,-15.45,-29.8,63,-0.0098,-0.52,"Mixed signals prevent conviction: while macro favours longs in extreme fear and funding is neutral (-0.0098%), the 7d momentum is deeply negative (-15.45%) and volume is declining (-29.8%), suggesting",
8/06/2026,13:00:01,HYPEUSDT,61.452,HOLD,none,0.42,5,MEDIUM,6.29,-16.36,-21,58.2,0.0079,0.17,"Mixed signals prevent conviction: 24h momentum is positive (+6.29%) but severely undermined by weak 7d momentum (-16.36%) and price 18.94% below 7d high, indicating a corrective bounce rather than tre",
8/06/2026,16:36:45,BTCUSDT,62994.6,HOLD,none,0.45,5,MEDIUM,1,-13.43,-60.4,64.6,0.0008,-0.74,"Mixed signals prevent a clear directional bias: macro environment favours longs (extreme fear + high BTC dominance), but 7d momentum is deeply negative (-13.43%) with price 13.78% below 7d high, sugge",
8/06/2026,16:36:45,BNBUSDT,595.7,HOLD,none,0.35,5,HIGH,1.07,-13.16,-75.2,68.6,-0.0024,0.01,"RSI at 68.6 signals overbought conditions approaching resistance, while 7d momentum is deeply negative (-13.16%) and volume is collapsing (-75.2%), indicating weak conviction despite 24h bounce. Macro",
8/06/2026,16:36:45,SOLUSDT,65.71,HOLD,none,0.35,5,MEDIUM,1.29,-18.54,-50.5,60.8,-0.0225,-1.74,"Mixed signals prevent clear conviction: 7d momentum is deeply negative (-18.54%) and price is 19.47% below 7d high, conflicting with the +1.29% 24h momentum. Volume has collapsed 50.5% below average, ",
8/06/2026,16:36:45,XRPUSDT,1.1413,HOLD,none,0.35,5,MEDIUM,0.46,-12.41,-45.2,63.3,-0.0036,1.07,"Mixed signals prevent conviction: 7d momentum is strongly negative (-12.41%) and price is 12.81% below 7d high, but macro environment favours longs in extreme fear and funding is neutral. Volume decli",
8/06/2026,16:36:45,TRXUSDT,0.32722,HOLD,none,0.35,5,HIGH,-0.08,-6.64,-68.5,71.8,-0.0141,0.48,RSI at 71.8 signals overbought conditions with squeeze risk; negative 7d momentum (-6.64%) and weak volume (-68.5% vs average) contradict uptrend conviction despite macro fear environment favoring lon,
8/06/2026,16:36:45,AVAXUSDT,6.647,HOLD,none,0.35,5,MEDIUM,-2.51,-24.35,-26.1,47.4,-0.0021,1.55,"AVAX shows strong downtrend momentum (-24.35% 7d, -25.98% from 7d high) with weak volume confirmation (-26.1% below average), creating insufficient conviction for either direction. Macro environment f",
8/06/2026,16:36:45,LINKUSDT,7.828,HOLD,none,0.45,5,MEDIUM,1.49,-12.66,-49.3,66,0.0064,-0.54,"Mixed signals prevent clear conviction: 24h momentum is positive (+1.49%) but 7d momentum is deeply negative (-12.66%), placing LINK 14% below its 7d high. Volume is declining (-49.3% vs 7d avg), cont",
8/06/2026,16:36:45,DOTUSDT,0.9627,HOLD,none,0.35,5,MEDIUM,-0.58,-17.3,-62.5,56.3,-0.0056,-2.57,"Mixed signals prevent conviction: macro fear regime favours longs, but DOT shows strong downtrend momentum (-17.3% 7d) with volume collapsing (-62.5%), and price is only 9% above 7d low suggesting wea",
8/06/2026,16:36:45,NEARUSDT,2.1356,BUY,long,0.72,6,MEDIUM,11.84,-7.39,-47.9,66.3,-0.0178,-0.1,"Strong 24h momentum (+11.84%) with price recovery 17.71% from 7d low supports long bias in FEAR regime. RSI at 66.3 shows strength without overbought extremes, and negative funding rate (-0.0178%) is ",
8/06/2026,16:36:45,BCHUSDT,223.5,HOLD,none,0.35,5,MEDIUM,0.04,-22.56,-29.2,62.1,-0.0145,0.36,"Mixed signals prevent conviction: 7d momentum is deeply negative (-22.56%) and price is 23.90% below 7d high, yet macro environment favours longs in extreme fear. Volume is declining (-29.2% vs 7d avg",
8/06/2026,16:36:45,APTUSDT,0.6657,HOLD,none,0.35,5,MEDIUM,-2.03,-27.48,-59.7,50,-0.0145,-0.53,Mixed signals prevent conviction despite macro-favoring longs in extreme fear. RSI at 50 (neutral) combined with -27.48% 7d momentum and -59.7% volume contraction creates weak setup; negative funding ,
8/06/2026,16:36:45,ICPUSDT,2.352,HOLD,none,0.35,5,MEDIUM,-2.41,-12.95,-70.8,54.7,0.01,0.65,"Mixed signals prevent conviction: macro environment favours longs (extreme fear, BTC dominance high) and funding is benign at +0.0100%, but technical setup is weak with -12.95% 7d momentum, -26.96% di",
8/06/2026,16:36:45,HBARUSDT,0.08155,HOLD,none,0.35,5,MEDIUM,-0.4,-13.1,-57.9,55.3,-0.0008,-0.14,"Mixed signals prevent high-conviction entry: macro fear environment favours longs, but HBAR shows weak technicals with -13.1% 7d momentum, -57.9% volume decline, and RSI neutral at 55.3. Funding is sl",
8/06/2026,16:36:45,UNIUSDT,2.547,HOLD,none,0.35,5,MEDIUM,-1.01,-13.75,-63.2,59.3,-0.0057,0.06,"Mixed signals with strong headwinds: negative 7-day momentum (-13.75%), severely depressed volume (-63.2%), and price 15.13% below 7-day high suggest weak downtrend continuation. However, macro enviro",
8/06/2026,16:36:45,HYPEUSDT,62.763,HOLD,none,0.45,5,MEDIUM,4.88,-13.24,-11.6,58.5,0.01,4.63,"Mixed signals prevent clear conviction: 24h momentum is positive (+4.88%) but 7d momentum is sharply negative (-13.24%), and price is 17.22% below 7d high indicating weakness. RSI at 58.5 is neutral, ",
8/06/2026,21:00:02,BTCUSDT,63115.7,HOLD,none,0.35,5,MEDIUM,0.83,-12.88,-60.1,68.6,-0.0002,1.14,"Mixed signals prevent high-conviction entry: 7-day momentum is deeply negative (-12.88%) and volume is severely depressed (-60.1% vs avg), contradicting the weak 24h upside (+0.83%). RSI at 68.6 is el",
8/06/2026,21:00:02,BNBUSDT,597.4,HOLD,none,0.35,5,HIGH,0.74,-14.3,-69.9,69.1,0.0046,-0.09,RSI at 69.1 signals overbought conditions with imminent pullback risk. Negative 7d momentum (-14.30%) and weak volume trend (-69.9%) contradict a bullish setup despite macro fear regime favoring longs,
8/06/2026,21:00:02,SOLUSDT,66.14,HOLD,none,0.35,5,MEDIUM,1.77,-18.12,-59.4,69.3,-0.016,0.24,"Mixed signals prevent conviction: 24h momentum is positive (+1.77%) but severely undermined by -18.12% 7d momentum and -18.95% distance from weekly high, indicating a weak bounce in a downtrend. RSI a",
8/06/2026,21:00:02,XRPUSDT,1.1448,HOLD,none,0.35,5,HIGH,0.47,-12.13,-56.1,69.7,-0.0007,-1.96,"RSI at 69.7 signals overbought conditions with imminent pullback risk, conflicting with the macro fear environment that should favour longs. 7d momentum is deeply negative (-12.13%) and volume has col",
8/06/2026,21:00:02,TRXUSDT,0.32586,HOLD,none,0.35,5,HIGH,-0.87,-6.84,-68.4,69,-0.0205,0.39,"RSI at 69.0 signals overbought conditions approaching resistance, while 7-day momentum is significantly negative (-6.84%) and volume has collapsed 68.4% below average, indicating weak conviction. Macr",
8/06/2026,21:00:02,AVAXUSDT,6.702,HOLD,none,0.35,5,MEDIUM,-0.31,-24.07,-36.9,57.6,0.0007,3.64,"Mixed signals prevent conviction: strong 7d downtrend (-24.07%) and distance from highs (-25.37%) suggest weakness, but macro environment favours longs in extreme fear. Volume declining 36.9% weakens ",
8/06/2026,21:00:02,LINKUSDT,7.872,HOLD,none,0.35,5,HIGH,1.5,-12.48,-56.5,70.9,0.0083,-0.23,"RSI at 70.9 signals overbought conditions with elevated squeeze risk, while 7-day momentum is deeply negative (-12.48%) and volume is collapsing (-56.5% vs avg), contradicting any sustained uptrend co",
8/06/2026,21:00:02,DOTUSDT,0.9677,HOLD,none,0.35,5,MEDIUM,-0.29,-16.35,-59.6,63.5,0.0028,1.29,"Mixed signals prevent conviction despite macro FEAR environment favouring longs. Negative 7d momentum (-16.35%), declining volume (-59.6% vs avg), and price near 7d lows conflict with RSI (63.5) sugge",
8/06/2026,21:00:02,BCHUSDT,203.6,HOLD,none,0.35,5,MEDIUM,-9.07,-27.23,79.5,44.7,0.01,1.54,"Mixed signals prevent conviction: macro regime favours longs (extreme fear + BTC strength), but BCH shows severe technical weakness (-27.23% 7d momentum, -30.68% from 7d high, RSI 44.7 near oversold).",
8/06/2026,21:00:02,APTUSDT,0.6691,HOLD,none,0.35,5,MEDIUM,-0.55,-27.41,-33.6,58.9,0.01,0.01,"APT shows conflicting signals: macro fear regime favours longs and funding is benign (+0.0100%), but technicals are weak with -27.41% 7d momentum, -29.56% distance from 7d high, and declining volume (",
